repository	original_path	corpus_path	title	documentclass	classification	word_count
standardgalactic/alphabet	physics/archive/gauge-gravity-v0.tex	sources/standardgalactic/alphabet/physics/archive/gauge-gravity-v0.tex	% Constraint-First Gauge Gravity: Toward a Reconstruction of the Standard Model from RSVP Field Geometry	article	standalone	12687
standardgalactic/alphabet	physics/gauge-gravity.tex	sources/standardgalactic/alphabet/physics/gauge-gravity.tex	% Constraint-First Gauge Gravity: Toward a Reconstruction of the Standard Model from RSVP Field Geometry	article	standalone	17711
standardgalactic/alphabet	physics/processing/Never-Predict-Noise.tex	sources/standardgalactic/alphabet/physics/processing/Never-Predict-Noise.tex	Never Predict Noise: Manifold-Aligned Prediction as Generative Inference	article	standalone	21441
standardgalactic/alphabet	pipeline/continuation_operators.tex	sources/standardgalactic/alphabet/pipeline/continuation_operators.tex	Continuation Operators: A Formal Model of Prompt Chains	article	standalone	5448
standardgalactic/alphabet	pipeline/history_preserving_erasing.tex	sources/standardgalactic/alphabet/pipeline/history_preserving_erasing.tex	History-Preserving and History-Erasing Operators: A Theory of Information Retention in Continuation Processes	article	standalone	2452
standardgalactic/alphabet	pipeline/merger_coordinate_legibility.tex	sources/standardgalactic/alphabet/pipeline/merger_coordinate_legibility.tex	Merger, Coordinate, and Legibility: Why Ensemble Casts Fail to Cohere	article	standalone	4030
standardgalactic/alphabet	pipeline/pipeline_specification.tex	sources/standardgalactic/alphabet/pipeline/pipeline_specification.tex	Specification of the Distinction-First Pipeline: Continuation, Accretion, and Externalized Memory in a Local-Model Essay-Writing System	article	standalone	8336
standardgalactic/alphabet	pipeline/publication_as_projection.tex	sources/standardgalactic/alphabet/pipeline/publication_as_projection.tex	The Ladder and the Artifact: Publication as Projection	article	standalone	4159
standardgalactic/alphabet	pipeline/retention_before_retrieval.tex	sources/standardgalactic/alphabet/pipeline/retention_before_retrieval.tex	Retention Before Retrieval: Sparse Distinction and the Cost of Carrying a Past	amsart	standalone	6556
standardgalactic/alphabet	pipeline/what-survives-reconstruction.tex	sources/standardgalactic/alphabet/pipeline/what-survives-reconstruction.tex	What Survives Reconstruction [0.4em] Admissibility, Irreversibility, and the Architecture of Externalized Structure	book	standalone	29857
standardgalactic/alphabet	processing/Constraint Before Reference.tex	sources/standardgalactic/alphabet/processing/Constraint Before Reference.tex	Constraint Before Reference: Operator Semantics, Reification, and Symbolic Conflict	article	standalone	13011
standardgalactic/alphabet	processing/Exaptation Under Delayed Evaluation.tex	sources/standardgalactic/alphabet/processing/Exaptation Under Delayed Evaluation.tex	Exaptation Under Delayed Evaluation: Selection-Pressure Management as a Mechanism of Creative Intelligence	article	standalone	11666
standardgalactic/alphabet	processing/SITH Theory.tex	sources/standardgalactic/alphabet/processing/SITH Theory.tex	Substrate Independent Thinking Hypothesis (SITH): Life, Meaning, and the Autocatalytic Closure of Information	article	standalone	10305
standardgalactic/alphabet	processing/distributed_industrial_cloud.tex	sources/standardgalactic/alphabet/processing/distributed_industrial_cloud.tex	Toward a Distributed Industrial Cloud [0.5em] Peer-to-Peer Infrastructure for Material Production, Storage, and Compute	book	standalone	13421
standardgalactic/alphabet	projects/axioms.tex	sources/standardgalactic/alphabet/projects/axioms.tex	Axioms for a Falling Universe: The Uniqueness of the RSVP Lagrangian and the Emergence of Einstein Gravity from Entropic Flow	article	standalone	947
standardgalactic/alphabet	projects/entropic-redshift-slides.tex	sources/standardgalactic/alphabet/projects/entropic-redshift-slides.tex	Redshift and the RSVP Stack: A Unified Field Ontology for Cosmos, Mind, and Society	beamer	standalone	479
standardgalactic/alphabet	projects/field-ontologies.tex	sources/standardgalactic/alphabet/projects/field-ontologies.tex	Field Ontologies of the RSVP Stack: From Scalar Smoothing to Cognitive Closure (Revised)	article	standalone	4085
standardgalactic/alphabet	research/dynamics-of-learning.tex	sources/standardgalactic/alphabet/research/dynamics-of-learning.tex	The Dynamics of Learning: Excess Capacity, Interpolation, and Cognitive Structure	article	standalone	35434
standardgalactic/alphabet	research/language_as_constraint_field.tex	sources/standardgalactic/alphabet/research/language_as_constraint_field.tex	Language as Constraint Field Grammar, Repair, and Admissibility in Semantic Manifolds	article	standalone	7681
standardgalactic/alphabet	research/noise-becomes-structure.tex	sources/standardgalactic/alphabet/research/noise-becomes-structure.tex	When Noise Becomes Structure: Microbiomes, Projection Failure, and the Recovery of Ecological Organization	article	standalone	6240
standardgalactic/alphabet	research/obstruction-cohomology.tex	sources/standardgalactic/alphabet/research/obstruction-cohomology.tex	Obstruction Cohomology and the Topology of Failure Constraint Closure Across Differential, Recursive, and Semantic Regimes	article	standalone	9210
standardgalactic/alphabet	research/repair_as_fundamental.tex	sources/standardgalactic/alphabet/research/repair_as_fundamental.tex	Repair as a Fundamental Category Toward an Ontology of Restoration	article	standalone	6801
standardgalactic/alphabet	research/screenplay_as_program.tex	sources/standardgalactic/alphabet/research/screenplay_as_program.tex	The Historical Screenplay as Spherepop Program Executable History, Semantic Collapse, and Three Notions of Narrative Truth	article	standalone	6513
standardgalactic/alphabet	research/semantic_stability.tex	sources/standardgalactic/alphabet/research/semantic_stability.tex	Semantic Stability as a Repair Equilibrium Threshold, Attenuation, and Irreversible Collapse in Constraint-Bounded Semantic Trees	article	standalone	5405
standardgalactic/alphabet	research/topology_of_intention.tex	sources/standardgalactic/alphabet/research/topology_of_intention.tex	Topology of Intention [0.4em] Process-Based Identity and the Geometric Binding of the Self	article	standalone	4700
standardgalactic/alphabet	resources/admissible-continuation.tex	sources/standardgalactic/alphabet/resources/admissible-continuation.tex	Admissible Continuation [1em] A Mathematical Theory of Persistent Systems	book	standalone	33519
standardgalactic/alphabet	roadmap/flyxion_briefing.tex	sources/standardgalactic/alphabet/roadmap/flyxion_briefing.tex	% Process, Distinction, and Reachability [0.6em] A Comprehensive Briefing on the Flyxion Research Program [0.3em] Covering RSVP, Admissibility, Distinguishability Geometry, Repair Theory, CPR, and the Broader Software and Creative Ecosystem	book	standalone	19089
standardgalactic/alphabet	roadmap/procedural-attention.tex	sources/standardgalactic/alphabet/roadmap/procedural-attention.tex	% Procedural Generation of Attention: Gaze Trajectories and the Grammar of Cinematic Space%	article	standalone	15851
standardgalactic/alphabet	roadmap/states_without_histories.tex	sources/standardgalactic/alphabet/roadmap/states_without_histories.tex	States Without Histories: Latent Reasoning as Admissibility-Field Traversal	article	standalone	5100
standardgalactic/alphabet	screenplay/city_of_brutes_inventory.tex	sources/standardgalactic/alphabet/screenplay/city_of_brutes_inventory.tex	City of Brutes [0.4em] Extended Scene Inventory [0.2em] All scenes, complete and planned	amsart	standalone	5382
standardgalactic/alphabet	screenplay/compression_after_expansion.tex	sources/standardgalactic/alphabet/screenplay/compression_after_expansion.tex	Compression After Expansion: On Skill, Misattribution, and the Geometry of Work	article	standalone	6115
standardgalactic/alphabet	screenplay/noumenal-attractors.tex	sources/standardgalactic/alphabet/screenplay/noumenal-attractors.tex	Noumenal Attractors [0.6em] Swedenborg, Kant, and the RSVP Field: A Unified Interpretation Across Cognition, Ontology, Generative Systems, and the Metacrisis	article	standalone	20332
standardgalactic/alphabet	screenplay/visions-and-boundaries.tex	sources/standardgalactic/alphabet/screenplay/visions-and-boundaries.tex	Visions and Boundaries: Swedenborg, Kant, and the Modern Crisis of Mind	article	standalone	1446
standardgalactic/alphabet	soup/book-latex-source/main.tex	sources/standardgalactic/alphabet/soup/book-latex-source/main.tex	Contradiction and Continuation: [0.3em] A Constraint-Theoretic Derivation of Non-Classical Logic	book	standalone	195
standardgalactic/alphabet	soup/consistency-constraints.tex	sources/standardgalactic/alphabet/soup/consistency-constraints.tex	Consistency Constraints and the Geometry of Learned Representations	article	standalone	10909
standardgalactic/alphabet	soup/processing/consistency-constraints.tex	sources/standardgalactic/alphabet/soup/processing/consistency-constraints.tex	Consistency Constraints and the Geometry of Learned Representations	article	standalone	10909
standardgalactic/alphabet	workspace/essay.tex	sources/standardgalactic/alphabet/workspace/essay.tex	The Physics of Understanding: Fixed-Point Causality, Cognitive Resource Theory, and the Thermodynamics of Learning	article	standalone	6119
standardgalactic/alphabet	workspace/monograph.tex	sources/standardgalactic/alphabet/workspace/monograph.tex	Fixed--Point Causality [0.35em] Physics, Consciousness, and Computation in the Relativistic Scalar--Vector Plenum	article	standalone	13109
standardgalactic/antivenom	Against Namespace Laundering.tex	sources/standardgalactic/antivenom/Against Namespace Laundering.tex	Against Namespace Laundering	article	standalone	7403
standardgalactic/antivenom	Against-the-Extinction-Thesis.tex	sources/standardgalactic/antivenom/Against-the-Extinction-Thesis.tex	Against the Extinction Thesis:\ Intelligence as an Integrative Ecological Operator\ A Systematic Rebuttal to Soares and Yudkowsky from the RSVP Perspective	article	standalone	6574
standardgalactic/antivenom	Artificial Coordination.tex	sources/standardgalactic/antivenom/Artificial Coordination.tex	The Age of Artificial Coordination Optimization, Entropy, and the Collapse of Conserved Meaning	article	standalone	12835
standardgalactic/antivenom	Aspirational Exhaust.tex	sources/standardgalactic/antivenom/Aspirational Exhaust.tex	Aspirational Exhaust: Semantic Entropy and the Collapse of Identity on Engagement-Optimized Platforms	article	standalone	1344
standardgalactic/antivenom	Authoritative History - overview.tex	sources/standardgalactic/antivenom/Authoritative History - overview.tex	Authoritative History and the Limits of Autoregressive Intelligence	article	standalone	1160
standardgalactic/antivenom	Authoritative History.tex	sources/standardgalactic/antivenom/Authoritative History.tex	Authoritative History and the Limits of Autoregressive Intelligence	article	standalone	11750
standardgalactic/antivenom	Constraint Before Capability.tex	sources/standardgalactic/antivenom/Constraint Before Capability.tex	Constraint Before Capability: Admissibility, Governance Failure, and the Structure of Intelligent Processes	article	standalone	13804
standardgalactic/antivenom	Culture-and-structural-power.tex	sources/standardgalactic/antivenom/Culture-and-structural-power.tex	Culture and Structural Power: Mute Compulsion as a General Theory of Social Reproduction	article	standalone	5654
standardgalactic/antivenom	Dark Patterns.tex	sources/standardgalactic/antivenom/Dark Patterns.tex	Dark Patterns: Generative Music Platforms as Predatory Cultural Infrastructure	article	standalone	7070
standardgalactic/antivenom	Interface-opacity.tex	sources/standardgalactic/antivenom/Interface-opacity.tex	Interface Opacity and the Suppression of Agency: Dark Patterns in Contemporary AI Interaction	article	standalone	5327
standardgalactic/antivenom	Monetization-of-Redundancy.tex	sources/standardgalactic/antivenom/Monetization-of-Redundancy.tex	The Monetization of Redundancy: Tokenization and the Enclosure of Computation	article	standalone	9672
standardgalactic/antivenom	Monetizing Uncertainty.tex	sources/standardgalactic/antivenom/Monetizing Uncertainty.tex	Monetizing Uncertainty: Institutional Foreseeability and the Political Economy of Platform Fraud	article	standalone	5291
standardgalactic/antivenom	Negative One Indexing.tex	sources/standardgalactic/antivenom/Negative One Indexing.tex	Negative One Indexing: On Intentional Regression, Cognitive Safety, and the Ethics of Deletion	article	standalone	4025
